episode,total_reward
11,"[[-1666.3181]
 [-1663.704 ]
 [-1658.4937]
 [-1653.2496]
 [-1650.546 ]
 [-1644.7063]
 [-1638.6508]
 [-1635.5549]
 [-1632.5135]
 [-1623.686 ]
 [-1620.761 ]
 [-1617.8115]
 [-1608.68  ]
 [-1605.3447]
 [-1598.6891]
 [-1591.8987]
 [-1591.8987]
 [-1581.6575]
 [-1575.1002]
 [-1575.1002]
 [-1568.7605]
 [-1559.6648]
 [-1556.745 ]
 [-1551.0739]
 [-1545.6278]
 [-1542.9904]
 [-1540.4097]
 [-1533.0186]
 [-1533.0186]
 [-1526.1512]
 [-1523.9806]
 [-1521.8698]
 [-1517.829 ]
 [-1512.2236]
 [-1510.4784]
 [-1507.1738]
 [-1504.1173]
 [-1502.684 ]
 [-1501.3131]
 [-1497.6149]
 [-1497.6149]
 [-1494.5282]
 [-1493.6338]
 [-1492.8053]
 [-1491.3264]
 [-1489.4686]
 [-1488.85  ]
 [-1486.9854]
 [-1484.2023]
 [-1482.4852]
 [-1480.6755]
 [-1474.7957]
 [-1474.7957]
 [-1468.6165]
 [-1466.5537]
 [-1464.5436]
 [-1460.5509]
 [-1454.9633]
 [-1453.2074]
 [-1449.8599]
 [-1446.5344]
 [-1444.5966]
 [-1440.2535]
 [-1435.4282]]"
12,"[[-1694.9482]
 [-1692.8652]
 [-1688.7114]
 [-1684.5267]
 [-1682.3695]
 [-1677.705 ]
 [-1672.8645]
 [-1670.3859]
 [-1667.9526]
 [-1660.8802]
 [-1658.5337]
 [-1656.1677]
 [-1648.8309]
 [-1646.1484]
 [-1640.7881]
 [-1635.3176]
 [-1635.3176]
 [-1627.0598]
 [-1621.7642]
 [-1621.7642]
 [-1616.6377]
 [-1609.2701]
 [-1606.902 ]
 [-1602.2941]
 [-1597.8608]
 [-1595.7103]
 [-1593.604 ]
 [-1587.5627]
 [-1587.5627]
 [-1581.9816]
 [-1580.2543]
 [-1578.5933]
 [-1575.4655]
 [-1571.2316]
 [-1569.9371]
 [-1567.517 ]
 [-1565.3134]
 [-1564.2906]
 [-1563.3206]
 [-1560.6819]
 [-1560.6819]
 [-1558.4498]
 [-1557.7964]
 [-1557.19  ]
 [-1556.102 ]
 [-1554.7249]
 [-1554.2651]
 [-1552.8696]
 [-1550.7643]
 [-1549.4529]
 [-1548.0603]
 [-1543.457 ]
 [-1543.457 ]
 [-1538.4916]
 [-1536.8198]
 [-1535.1898]
 [-1531.949 ]
 [-1527.4037]
 [-1525.9729]
 [-1523.2428]
 [-1520.5266]
 [-1518.9421]
 [-1515.3848]
 [-1511.4221]]"
13,"[[-1706.0424]
 [-1704.4886]
 [-1701.392 ]
 [-1698.2738]
 [-1696.6669]
 [-1693.1932]
 [-1689.5914]
 [-1687.7488]
 [-1685.9376]
 [-1680.6816]
 [-1678.9375]
 [-1677.1808]
 [-1671.733 ]
 [-1669.7413]
 [-1665.7639]
 [-1661.6993]
 [-1661.6993]
 [-1655.5647]
 [-1651.6343]
 [-1651.6343]
 [-1647.8318]
 [-1642.3729]
 [-1640.6193]
 [-1637.2319]
 [-1634.1263]
 [-1632.6798]
 [-1631.2993]
 [-1627.5259]
 [-1627.5259]
 [-1624.2151]
 [-1623.1742]
 [-1622.1615]
 [-1620.2231]
 [-1617.5325]
 [-1616.6943]
 [-1615.1063]
 [-1613.6377]
 [-1612.9482]
 [-1612.2892]
 [-1610.4939]
 [-1610.4939]
 [-1608.9773]
 [-1608.534 ]
 [-1608.1213]
 [-1607.3826]
 [-1606.4476]
 [-1606.1353]
 [-1605.1887]
 [-1603.7604]
 [-1602.8712]
 [-1601.9275]
 [-1598.8094]
 [-1598.8094]
 [-1595.4497]
 [-1594.3193]
 [-1593.2167]
 [-1591.026 ]
 [-1587.9532]
 [-1586.9863]
 [-1585.1415]
 [-1583.3062]
 [-1582.2355]
 [-1579.8312]
 [-1577.1539]]"
14,"[[-1334.7412]
 [-1333.8842]
 [-1332.2456]
 [-1330.6252]
 [-1329.7795]
 [-1327.9843]
 [-1326.1334]
 [-1325.167 ]
 [-1324.2224]
 [-1321.567 ]
 [-1320.6554]
 [-1319.7325]
 [-1316.9844]
 [-1315.9346]
 [-1313.9211]
 [-1311.8662]
 [-1311.7847]
 [-1308.7454]
 [-1306.7631]
 [-1306.6741]
 [-1304.7704]
 [-1302.2719]
 [-1301.5275]
 [-1300.293 ]
 [-1299.1515]
 [-1298.5619]
 [-1297.9799]
 [-1296.4727]
 [-1296.4004]
 [-1295.0198]
 [-1294.5367]
 [-1294.0734]
 [-1293.2424]
 [-1292.1138]
 [-1291.7228]
 [-1291.0371]
 [-1290.4044]
 [-1290.0756]
 [-1289.7566]
 [-1289.0009]
 [-1288.9436]
 [-1288.2994]
 [-1288.0725]
 [-1287.8624]
 [-1287.5243]
 [-1287.1168]
 [-1286.9496]
 [-1286.537 ]
 [-1285.9376]
 [-1285.5493]
 [-1285.1459]
 [-1283.906 ]
 [-1283.8579]
 [-1282.5295]
 [-1282.0454]
 [-1281.5721]
 [-1280.6848]
 [-1279.4695]
 [-1279.0428]
 [-1278.2924]
 [-1277.5458]
 [-1277.0858]
 [-1276.1401]
 [-1275.1016]]"
15,"[[-1695.0018]
 [-1694.097 ]
 [-1692.3011]
 [-1691.3645]
 [-1691.0393]
 [-1690.5254]
 [-1690.3904]
 [-1689.7378]
 [-1689.4012]
 [-1688.7701]
 [-1688.6752]
 [-1687.9225]
 [-1687.8997]
 [-1687.5376]
 [-1687.1599]
 [-1687.0342]
 [-1686.0631]
 [-1685.7003]
 [-1685.334 ]
 [-1684.2059]
 [-1683.8157]
 [-1683.6891]
 [-1683.6891]
 [-1683.1969]
 [-1682.7554]
 [-1682.7554]
 [-1682.7273]
 [-1682.3707]
 [-1682.2742]
 [-1682.2742]
 [-1682.3348]
 [-1682.2806]
 [-1682.4136]
 [-1682.4054]
 [-1682.4475]
 [-1682.5323]
 [-1682.6016]
 [-1682.6016]
 [-1682.6172]
 [-1682.6588]
 [-1682.702 ]
 [-1682.8062]
 [-1682.8274]
 [-1682.8274]
 [-1682.9489]
 [-1683.0271]
 [-1682.9883]
 [-1683.0264]
 [-1683.1036]
 [-1683.2637]
 [-1683.2124]
 [-1683.2476]
 [-1683.3143]
 [-1683.3875]
 [-1683.377 ]
 [-1683.4072]
 [-1683.4358]
 [-1683.5151]
 [-1683.5156]
 [-1683.5156]
 [-1683.5837]
 [-1683.6044]
 [-1683.6232]
 [-1683.6567]]"
16,"[[-1630.4583]
 [-1632.7516]
 [-1637.3154]
 [-1639.4641]
 [-1640.2979]
 [-1641.8523]
 [-1641.9604]
 [-1643.637 ]
 [-1644.5013]
 [-1646.3938]
 [-1646.4073]
 [-1648.5155]
 [-1648.8345]
 [-1649.6425]
 [-1650.7811]
 [-1651.4287]
 [-1654.2506]
 [-1655.4521]
 [-1656.6887]
 [-1660.7024]
 [-1662.2521]
 [-1663.1602]
 [-1663.1602]
 [-1665.3628]
 [-1668.5562]
 [-1668.5562]
 [-1669.4851]
 [-1673.4049]
 [-1676.531 ]
 [-1676.531 ]
 [-1678.9678]
 [-1679.5687]
 [-1682.1268]
 [-1683.955 ]
 [-1685.3706]
 [-1688.1288]
 [-1688.4402]
 [-1688.4402]
 [-1690.7915]
 [-1692.086 ]
 [-1693.3549]
 [-1694.7466]
 [-1697.006 ]
 [-1697.006 ]
 [-1700.418 ]
 [-1701.0449]
 [-1701.5002]
 [-1702.555 ]
 [-1704.5795]
 [-1707.3323]
 [-1707.3999]
 [-1708.2812]
 [-1709.9557]
 [-1710.4717]
 [-1711.5062]
 [-1712.2358]
 [-1712.9354]
 [-1713.6099]
 [-1714.843 ]
 [-1714.843 ]
 [-1716.4628]
 [-1716.937 ]
 [-1717.3782]
 [-1718.1707]]"
17,"[[-1584.2823]
 [-1590.2178]
 [-1602.087 ]
 [-1608.104 ]
 [-1610.4686]
 [-1614.8439]
 [-1615.2966]
 [-1620.2946]
 [-1622.9199]
 [-1628.4921]
 [-1628.6636]
 [-1634.6364]
 [-1635.3906]
 [-1637.6968]
 [-1640.7057]
 [-1642.2742]
 [-1649.4623]
 [-1652.3715]
 [-1655.3073]
 [-1664.4159]
 [-1667.7439]
 [-1669.5974]
 [-1669.5974]
 [-1674.3917]
 [-1681.1794]
 [-1681.1794]
 [-1683.0616]
 [-1691.4171]
 [-1697.973 ]
 [-1697.973 ]
 [-1702.9796]
 [-1704.3102]
 [-1709.5438]
 [-1713.4049]
 [-1716.3245]
 [-1721.9965]
 [-1722.5591]
 [-1722.5591]
 [-1727.445 ]
 [-1730.0848]
 [-1732.668 ]
 [-1735.4224]
 [-1740.0688]
 [-1740.0688]
 [-1746.9435]
 [-1748.1332]
 [-1749.1162]
 [-1751.2291]
 [-1755.2815]
 [-1760.834 ]
 [-1761.0437]
 [-1762.8785]
 [-1766.4003]
 [-1767.4282]
 [-1769.7131]
 [-1771.2849]
 [-1772.7985]
 [-1774.195 ]
 [-1776.9673]
 [-1776.9673]
 [-1780.5471]
 [-1781.6023]
 [-1782.5869]
 [-1784.3594]]"
18,"[[-1537.1208]
 [-1546.7677]
 [-1567.3981]
 [-1577.7319]
 [-1581.624 ]
 [-1588.5955]
 [-1589.3772]
 [-1597.1782]
 [-1601.1968]
 [-1609.5566]
 [-1609.8768]
 [-1618.8732]
 [-1619.9481]
 [-1623.4733]
 [-1627.9897]
 [-1630.2798]
 [-1641.0931]
 [-1645.4342]
 [-1649.8088]
 [-1663.3562]
 [-1668.3038]
 [-1671.002 ]
 [-1671.002 ]
 [-1678.1796]
 [-1688.2572]
 [-1688.2572]
 [-1690.9974]
 [-1703.4453]
 [-1713.163 ]
 [-1713.163 ]
 [-1720.5281]
 [-1722.551 ]
 [-1730.2465]
 [-1736.0104]
 [-1740.3295]
 [-1748.7146]
 [-1749.4972]
 [-1749.4972]
 [-1756.7798]
 [-1760.7572]
 [-1764.7072]
 [-1768.93  ]
 [-1776.33  ]
 [-1776.33  ]
 [-1787.4955]
 [-1789.41  ]
 [-1791.0952]
 [-1794.6244]
 [-1801.4562]
 [-1810.5717]
 [-1810.963 ]
 [-1813.9225]
 [-1819.5272]
 [-1821.0958]
 [-1824.7084]
 [-1827.139 ]
 [-1829.4623]
 [-1831.5459]
 [-1835.7855]
 [-1835.7855]
 [-1841.1277]
 [-1842.688 ]
 [-1844.1388]
 [-1846.7383]]"
19,"[[-1488.1152]
 [-1502.2522]
 [-1530.7687]
 [-1544.5776]
 [-1549.756 ]
 [-1558.9751]
 [-1560.0718]
 [-1570.4502]
 [-1575.7976]
 [-1586.8655]
 [-1587.3472]
 [-1599.3168]
 [-1600.6921]
 [-1605.4364]
 [-1611.4454]
 [-1614.4395]
 [-1628.8801]
 [-1634.6558]
 [-1640.4764]
 [-1658.5007]
 [-1665.0831]
 [-1668.6237]
 [-1668.6237]
 [-1678.2236]
 [-1691.6315]
 [-1691.6315]
 [-1695.228 ]
 [-1711.8713]
 [-1725.1024]
 [-1725.1024]
 [-1735.2805]
 [-1738.1714]
 [-1749.0292]
 [-1757.3602]
 [-1763.6251]
 [-1775.9342]
 [-1777.0413]
 [-1777.0413]
 [-1787.958 ]
 [-1793.8136]
 [-1799.5398]
 [-1805.5238]
 [-1815.9391]
 [-1815.9391]
 [-1831.158 ]
 [-1833.6738]
 [-1835.9653]
 [-1840.6395]
 [-1849.587 ]
 [-1861.4392]
 [-1861.9944]
 [-1865.858 ]
 [-1873.1727]
 [-1875.1764]
 [-1879.9342]
 [-1883.107 ]
 [-1886.1395]
 [-1888.8165]
 [-1894.3914]
 [-1894.3914]
 [-1901.3645]
 [-1903.4022]
 [-1905.2946]
 [-1908.687 ]]"
20,"[[-1433.3323]
 [-1451.415 ]
 [-1487.2863]
 [-1504.7115]
 [-1511.2245]
 [-1522.7643]
 [-1524.1986]
 [-1537.2527]
 [-1543.979 ]
 [-1557.8469]
 [-1558.5059]
 [-1573.5605]
 [-1575.2378]
 [-1581.2582]
 [-1588.816 ]
 [-1592.5292]
 [-1610.744 ]
 [-1618.0084]
 [-1625.33  ]
 [-1648.2648]
 [-1656.8462]
 [-1661.4519]
 [-1661.4519]
 [-1674.2914]
 [-1692.5013]
 [-1692.5013]
 [-1697.3945]
 [-1720.6173]
 [-1738.7386]
 [-1738.7386]
 [-1752.3536]
 [-1756.2462]
 [-1770.4803]
 [-1781.347 ]
 [-1789.4011]
 [-1805.038 ]
 [-1806.3829]
 [-1806.3829]
 [-1820.0493]
 [-1827.3206]
 [-1834.4309]
 [-1841.8151]
 [-1854.7946]
 [-1854.7946]
 [-1873.6924]
 [-1876.7715]
 [-1879.6625]
 [-1885.4667]
 [-1896.5773]
 [-1911.2506]
 [-1911.9838]
 [-1916.7816]
 [-1925.8649]
 [-1928.31  ]
 [-1934.2607]
 [-1938.2003]
 [-1941.9655]
 [-1945.2472]
 [-1952.2126]
 [-1952.2126]
 [-1960.8716]
 [-1963.4003]
 [-1965.7505]
 [-1969.9633]]"
21,"[[-1378.614 ]
 [-1400.4576]
 [-1443.7917]
 [-1464.8972]
 [-1472.7656]
 [-1486.6509]
 [-1488.438 ]
 [-1504.2065]
 [-1512.3322]
 [-1529.0321]
 [-1529.8801]
 [-1548.067 ]
 [-1550.0477]
 [-1557.4634]
 [-1566.8439]
 [-1571.4451]
 [-1594.8035]
 [-1604.2872]
 [-1613.9485]
 [-1644.2113]
 [-1655.2723]
 [-1661.0924]
 [-1661.0924]
 [-1677.3523]
 [-1699.8832]
 [-1699.8832]
 [-1705.8027]
 [-1733.8385]
 [-1755.5638]
 [-1755.5638]
 [-1771.8342]
 [-1776.5535]
 [-1793.5665]
 [-1806.646 ]
 [-1816.3015]
 [-1835.0479]
 [-1836.6107]
 [-1836.6107]
 [-1853.045 ]
 [-1861.7623]
 [-1870.2869]
 [-1879.0906]
 [-1894.7004]
 [-1894.7004]
 [-1917.3552]
 [-1921.0015]
 [-1924.5132]
 [-1931.4729]
 [-1944.7921]
 [-1962.3389]
 [-1963.2625]
 [-1969.0144]
 [-1979.9034]
 [-1982.7916]
 [-1989.9698]
 [-1994.6927]
 [-1999.2069]
 [-2003.0985]
 [-2011.4917]
 [-2011.4917]
 [-2021.8717]
 [-2024.9039]
 [-2027.722 ]
 [-2032.7723]]"
