episode,total_reward
11,"[[1348.1489]
 [1354.3057]
 [1428.8351]
 [1345.0323]
 [1448.6254]
 [1447.3021]
 [1500.4064]
 [1494.8458]
 [1429.9124]
 [1406.939 ]
 [1396.2451]
 [1429.3561]
 [1399.2909]
 [1425.6782]
 [1345.3619]
 [1427.8105]
 [1395.5632]
 [1403.9924]
 [1379.8961]
 [1410.7103]
 [1399.1451]
 [1346.7997]
 [1345.4872]
 [1396.9703]
 [1273.3519]
 [1393.8229]
 [1408.1927]
 [1348.0375]
 [1361.403 ]
 [1372.7131]
 [1356.7106]
 [1353.2985]
 [1406.6007]
 [1358.6838]
 [1380.6055]
 [1363.7671]
 [1364.0417]
 [1363.9512]
 [1372.4556]
 [1374.4846]
 [1355.4348]
 [1366.32  ]
 [1370.0728]
 [1402.6814]
 [1332.2222]
 [1329.0776]
 [1355.6063]
 [1358.1621]
 [1355.5978]
 [1352.7551]
 [1308.0826]
 [1356.0016]
 [1355.2556]
 [1346.1017]
 [1340.4739]
 [1348.546 ]
 [1345.98  ]
 [1327.3578]
 [1334.3086]
 [1361.6774]
 [1340.2949]
 [1338.7676]
 [1291.0254]
 [1296.9957]]"
12,"[[1663.981 ]
 [1731.996 ]
 [1660.3256]
 [1687.4269]
 [1630.7758]
 [1631.2898]
 [1700.5447]
 [1695.441 ]
 [1620.8258]
 [1593.5713]
 [1570.1317]
 [1624.0231]
 [1582.0232]
 [1620.5978]
 [1480.5177]
 [1603.8611]
 [1562.0802]
 [1567.6375]
 [1534.3503]
 [1572.6237]
 [1554.5905]
 [1495.5033]
 [1489.6562]
 [1554.5845]
 [1393.7438]
 [1538.3877]
 [1560.4183]
 [1492.679 ]
 [1500.4672]
 [1498.2296]
 [1502.0232]
 [1490.6688]
 [1541.1738]
 [1503.3522]
 [1510.6201]
 [1495.4698]
 [1495.6246]
 [1494.5443]
 [1505.2821]
 [1507.7336]
 [1484.257 ]
 [1508.4475]
 [1502.3701]
 [1537.286 ]
 [1457.0444]
 [1452.2527]
 [1485.0514]
 [1487.3843]
 [1484.8901]
 [1481.7455]
 [1429.1316]
 [1485.0138]
 [1485.0844]
 [1472.1122]
 [1464.6328]
 [1475.5654]
 [1472.1276]
 [1448.6089]
 [1456.8601]
 [1491.9875]
 [1464.3285]
 [1463.4545]
 [1410.4944]
 [1421.2921]]"
13,"[[1919.1709]
 [1955.6119]
 [1864.6321]
 [1930.5638]
 [1830.4979]
 [1841.4382]
 [1874.4019]
 [1860.4391]
 [1794.4363]
 [1768.3601]
 [1726.1222]
 [1777.6649]
 [1737.9825]
 [1742.0565]
 [1641.4304]
 [1722.179 ]
 [1702.0796]
 [1694.5175]
 [1670.689 ]
 [1697.521 ]
 [1683.176 ]
 [1661.9812]
 [1625.8348]
 [1676.1423]
 [1573.8542]
 [1659.31  ]
 [1668.7323]
 [1630.068 ]
 [1619.5062]
 [1631.8413]
 [1628.6367]
 [1604.7487]
 [1645.0145]
 [1614.4862]
 [1661.509 ]
 [1610.0602]
 [1617.0009]
 [1605.2802]
 [1618.132 ]
 [1605.1411]
 [1585.1498]
 [1592.792 ]
 [1623.0635]
 [1633.2395]
 [1595.8512]
 [1553.5967]
 [1577.139 ]
 [1581.4506]
 [1573.9839]
 [1600.6853]
 [1567.3168]
 [1562.4489]
 [1578.0487]
 [1552.3179]
 [1554.4567]
 [1557.8196]
 [1568.0251]
 [1549.2706]
 [1538.3267]
 [1559.7888]
 [1542.5088]
 [1536.2274]
 [1506.4038]
 [1512.3329]]"
14,"[[2180.4006]
 [2132.7456]
 [2073.429 ]
 [2108.573 ]
 [2004.3615]
 [2006.948 ]
 [1989.6926]
 [1970.8313]
 [1912.3148]
 [1879.853 ]
 [1810.2678]
 [1865.2839]
 [1826.3683]
 [1780.4148]
 [1752.0939]
 [1765.3407]
 [1785.8678]
 [1752.2554]
 [1753.074 ]
 [1770.9396]
 [1771.2054]
 [1807.0348]
 [1719.6122]
 [1743.3195]
 [1731.2427]
 [1739.6519]
 [1721.9432]
 [1727.1539]
 [1690.0527]
 [1749.2098]
 [1708.448 ]
 [1672.7805]
 [1700.3312]
 [1675.9402]
 [1846.9799]
 [1672.5847]
 [1698.7837]
 [1659.4971]
 [1683.2823]
 [1625.2904]
 [1616.1333]
 [1577.5411]
 [1703.8597]
 [1679.3755]
 [1704.9215]
 [1556.2693]
 [1574.3102]
 [1588.2078]
 [1561.2229]
 [1704.2773]
 [1698.274 ]
 [1514.93  ]
 [1595.1025]
 [1508.5873]
 [1543.7825]
 [1527.1592]
 [1610.7484]
 [1589.312 ]
 [1494.0654]
 [1492.165 ]
 [1503.0281]
 [1473.164 ]
 [1481.8755]
 [1480.2369]]"
15,"[[2386.6182]
 [2328.2896]
 [2290.4373]
 [2290.4587]
 [2188.8464]
 [2170.989 ]
 [2155.6267]
 [2131.9573]
 [2069.1995]
 [2024.6102]
 [1966.417 ]
 [2006.1665]
 [1962.1718]
 [1921.8407]
 [1864.4604]
 [1905.1865]
 [1921.2102]
 [1864.5194]
 [1869.0277]
 [1889.9905]
 [1893.948 ]
 [1932.5358]
 [1855.0842]
 [1858.3899]
 [1838.273 ]
 [1855.7238]
 [1833.9518]
 [1840.475 ]
 [1797.1826]
 [1866.285 ]
 [1820.5366]
 [1796.3948]
 [1810.5099]
 [1794.1892]
 [1986.1913]
 [1771.9463]
 [1801.597 ]
 [1764.6725]
 [1785.5677]
 [1727.462 ]
 [1722.7126]
 [1672.8501]
 [1797.0632]
 [1787.8834]
 [1794.147 ]
 [1648.1808]
 [1662.3689]
 [1675.2345]
 [1645.7715]
 [1805.9805]
 [1797.9054]
 [1600.6843]
 [1684.3701]
 [1589.5178]
 [1623.4089]
 [1605.5355]
 [1712.9657]
 [1688.0483]
 [1570.7638]
 [1568.2952]
 [1585.8579]
 [1545.2129]
 [1552.787 ]
 [1553.7646]]"
16,"[[2590.519 ]
 [2530.4192]
 [2495.0054]
 [2471.256 ]
 [2375.8794]
 [2341.4988]
 [2328.2637]
 [2299.345 ]
 [2229.159 ]
 [2175.7957]
 [2119.3738]
 [2148.041 ]
 [2100.3655]
 [2062.1138]
 [1980.3323]
 [2043.389 ]
 [2062.2874]
 [1981.4429]
 [1988.5902]
 [2013.7523]
 [2022.687 ]
 [2065.942 ]
 [1986.2617]
 [1978.2344]
 [1949.1191]
 [1977.4159]
 [1950.5686]
 [1958.6783]
 [1908.4104]
 [1988.8572]
 [1938.5864]
 [1927.5432]
 [1925.7919]
 [1907.4893]
 [2132.5874]
 [1874.5052]
 [1907.4058]
 [1875.2698]
 [1893.268 ]
 [1835.0862]
 [1824.1536]
 [1769.6958]
 [1893.5275]
 [1901.6339]
 [1888.246 ]
 [1745.5165]
 [1755.8274]
 [1768.6736]
 [1735.7599]
 [1910.7253]
 [1900.5797]
 [1687.199 ]
 [1779.5835]
 [1673.4852]
 [1708.7837]
 [1689.2423]
 [1810.9846]
 [1789.7385]
 [1650.466 ]
 [1648.0212]
 [1673.3318]
 [1622.195 ]
 [1627.2284]
 [1630.908 ]]"
17,"[[2775.4958]
 [2712.157 ]
 [2647.0881]
 [2607.9846]
 [2500.7827]
 [2456.2566]
 [2424.7217]
 [2393.121 ]
 [2313.9316]
 [2279.179 ]
 [2253.4353]
 [2243.2368]
 [2205.9294]
 [2173.7415]
 [2106.9663]
 [2151.9001]
 [2157.009 ]
 [2077.2263]
 [2087.0364]
 [2097.1062]
 [2091.3176]
 [2153.9043]
 [2054.9958]
 [2050.6438]
 [2049.6123]
 [2034.2877]
 [2007.6528]
 [2016.2343]
 [1994.6528]
 [2030.4231]
 [1985.2297]
 [1978.8385]
 [1971.2211]
 [1954.279 ]
 [2170.5579]
 [1918.2212]
 [1939.5438]
 [1927.0278]
 [1927.5665]
 [1884.7267]
 [1874.144 ]
 [1829.8239]
 [1932.0963]
 [1932.9485]
 [1907.5895]
 [1807.9045]
 [1814.7887]
 [1819.7869]
 [1795.0045]
 [1925.9087]
 [1916.0408]
 [1756.5039]
 [1823.2369]
 [1745.2231]
 [1766.4099]
 [1755.3171]
 [1845.3528]
 [1831.9667]
 [1716.8342]
 [1715.2976]
 [1735.1632]
 [1694.7102]
 [1695.7389]
 [1700.0331]]"
18,"[[2996.523 ]
 [2915.9927]
 [2769.8655]
 [2708.971 ]
 [2541.9048]
 [2502.6753]
 [2412.4937]
 [2388.189 ]
 [2267.457 ]
 [2320.5706]
 [2391.6597]
 [2271.821 ]
 [2285.9128]
 [2252.968 ]
 [2299.4998]
 [2241.6123]
 [2195.1587]
 [2111.5828]
 [2153.047 ]
 [2103.0388]
 [2024.7684]
 [2180.1453]
 [1981.7252]
 [2021.9243]
 [2128.1257]
 [1912.8643]
 [1897.179 ]
 [1942.4513]
 [2047.7229]
 [1829.6875]
 [1783.1211]
 [1792.7383]
 [1840.6564]
 [1780.7982]
 [2006.4764]
 [1770.6218]
 [1789.8785]
 [1773.6373]
 [1749.1213]
 [1742.0071]
 [1760.0839]
 [1743.2274]
 [1866.9916]
 [1724.81  ]
 [1706.4528]
 [1744.7595]
 [1722.032 ]
 [1731.0775]
 [1746.8994]
 [1814.048 ]
 [1703.9645]
 [1729.4507]
 [1682.485 ]
 [1834.0271]
 [1679.018 ]
 [1841.5436]
 [1730.228 ]
 [1847.4758]
 [1705.8915]
 [1762.8663]
 [1721.6957]
 [1716.4314]
 [1723.7454]
 [1725.6436]]"
19,"[[3297.459 ]
 [3244.5325]
 [3050.641 ]
 [2983.5903]
 [2918.72  ]
 [2871.6138]
 [2867.8076]
 [2813.8623]
 [2753.943 ]
 [2788.3   ]
 [2755.3303]
 [2723.1396]
 [2744.0513]
 [2679.2507]
 [2713.2341]
 [2728.1094]
 [2688.577 ]
 [2618.6277]
 [2668.534 ]
 [2662.4827]
 [2634.4146]
 [2686.9736]
 [2515.685 ]
 [2575.3792]
 [2588.9424]
 [2528.2773]
 [2526.1345]
 [2576.2705]
 [2382.6318]
 [2470.4434]
 [2328.9773]
 [2364.4272]
 [2473.4614]
 [2251.846 ]
 [2414.9663]
 [2240.6316]
 [2252.0596]
 [2317.75  ]
 [2224.571 ]
 [2254.8662]
 [2329.3782]
 [2345.7234]
 [2393.756 ]
 [2402.625 ]
 [2375.3838]
 [2339.952 ]
 [2148.2185]
 [2193.7417]
 [2329.737 ]
 [2183.2205]
 [2168.356 ]
 [2265.55  ]
 [2193.3813]
 [2259.2668]
 [2146.5789]
 [2287.2644]
 [2142.6626]
 [2272.1777]
 [2206.066 ]
 [2220.9424]
 [2149.6357]
 [2282.7017]
 [2203.431 ]
 [2198.2056]]"
20,"[[3599.2002]
 [3586.2754]
 [3405.8416]
 [3445.2473]
 [3383.4023]
 [3418.1147]
 [3349.7712]
 [3291.3992]
 [3398.4087]
 [3323.086 ]
 [3210.735 ]
 [3340.215 ]
 [3392.9297]
 [3277.2449]
 [3323.3394]
 [3351.5212]
 [3217.3618]
 [3301.1958]
 [3286.6765]
 [3344.4143]
 [3284.8896]
 [3281.0864]
 [3253.4307]
 [3381.311 ]
 [3313.769 ]
 [3285.4941]
 [3300.5305]
 [3317.386 ]
 [3094.5625]
 [3323.3633]
 [3248.8867]
 [3124.4204]
 [3333.9255]
 [3022.8735]
 [3326.3625]
 [3058.9626]
 [3040.698 ]
 [3188.1748]
 [2985.5322]
 [3106.89  ]
 [3219.0872]
 [2797.878 ]
 [3169.2744]
 [3324.249 ]
 [3055.1912]
 [3105.8464]
 [2966.1536]
 [3055.2036]
 [3340.7458]
 [2691.487 ]
 [2931.0508]
 [2788.1682]
 [2940.6604]
 [2747.7856]
 [2898.7415]
 [2771.1565]
 [2718.0146]
 [2894.0015]
 [3015.3694]
 [3088.926 ]
 [3018.7026]
 [3286.0898]
 [3219.307 ]
 [3217.8167]]"
21,"[[3826.2542]
 [3827.6133]
 [3709.1526]
 [3749.9663]
 [3696.967 ]
 [3718.4417]
 [3626.0264]
 [3596.738 ]
 [3678.9583]
 [3602.3665]
 [3563.178 ]
 [3660.8591]
 [3635.724 ]
 [3575.833 ]
 [3666.875 ]
 [3652.0903]
 [3526.4773]
 [3566.2786]
 [3551.5825]
 [3602.2114]
 [3493.431 ]
 [3491.8162]
 [3537.0027]
 [3686.7407]
 [3555.416 ]
 [3540.7668]
 [3580.3105]
 [3550.6772]
 [3573.0664]
 [3588.411 ]
 [3612.6025]
 [3489.6375]
 [3377.2085]
 [3485.6326]
 [3618.8394]
 [3532.028 ]
 [3556.517 ]
 [3510.6296]
 [3474.3357]
 [3490.737 ]
 [3525.8047]
 [3146.0334]
 [3481.4202]
 [3531.1672]
 [3289.9634]
 [3387.2695]
 [3414.093 ]
 [3460.7476]
 [3605.1602]
 [3186.9404]
 [3396.2844]
 [3109.6672]
 [3413.5002]
 [2745.5676]
 [3317.3342]
 [3060.241 ]
 [3183.306 ]
 [3174.6936]
 [3337.6914]
 [3391.1033]
 [3375.974 ]
 [3531.8948]
 [3496.7358]
 [3513.8647]]"
22,"[[4074.2947]
 [3909.9233]
 [3913.4846]
 [3854.604 ]
 [3932.016 ]
 [3978.3606]
 [3828.7502]
 [3892.6787]
 [3794.1592]
 [3880.002 ]
 [3733.5205]
 [3919.09  ]
 [3757.7544]
 [3839.3818]
 [3912.549 ]
 [3867.282 ]
 [3868.6008]
 [3786.6208]
 [3713.689 ]
 [3675.613 ]
 [3752.9392]
 [3770.6794]
 [3757.6663]
 [3797.5027]
 [3901.4377]
 [3675.7314]
 [1999.9579]
 [3631.2883]
 [3717.759 ]
 [3697.3718]
 [3788.2844]
 [3666.3142]
 [3665.07  ]
 [3590.6643]
 [3574.8157]
 [3677.7993]
 [3565.1008]
 [3200.9026]
 [3459.8672]
 [3639.2036]
 [3928.0356]
 [3501.0857]
 [2915.0059]
 [3822.4734]
 [3755.5132]
 [2828.999 ]
 [2827.2273]
 [2473.9446]
 [2650.1963]
 [3491.2517]
 [3529.4478]
 [2881.8005]
 [3750.078 ]
 [2482.315 ]
 [3465.2275]
 [2922.2832]
 [3501.5747]
 [3801.1008]
 [3797.9272]
 [3920.3499]
 [3442.9062]
 [3449.686 ]
 [3414.3352]
 [2862.6775]]"
23,"[[4266.788 ]
 [4120.6333]
 [4097.084 ]
 [4066.6775]
 [4116.6787]
 [4166.1763]
 [4057.462 ]
 [4078.5547]
 [3985.6348]
 [4071.6204]
 [3949.892 ]
 [4100.51  ]
 [3952.3113]
 [4029.8003]
 [4103.392 ]
 [4050.5706]
 [4054.4053]
 [4013.8154]
 [3936.0842]
 [3882.7031]
 [3951.066 ]
 [3954.832 ]
 [3923.0444]
 [3982.2239]
 [4091.409 ]
 [3892.3628]
 [2022.7847]
 [3815.5671]
 [3916.893 ]
 [3883.6938]
 [3993.0603]
 [3895.3418]
 [3752.952 ]
 [3776.8865]
 [3766.4646]
 [3828.893 ]
 [3797.8228]
 [3290.029 ]
 [3508.9329]
 [3833.8855]
 [4145.6787]
 [3544.2039]
 [3067.823 ]
 [4020.9238]
 [3969.114 ]
 [2919.403 ]
 [2908.6755]
 [2406.0317]
 [2531.0715]
 [3701.5972]
 [3651.7312]
 [2898.9788]
 [3891.2686]
 [2374.9678]
 [3702.645 ]
 [2987.3484]
 [3718.3784]
 [4065.8335]
 [4037.019 ]
 [4185.2915]
 [3626.314 ]
 [3662.0024]
 [3628.6204]
 [2820.941 ]]"
