episode,total_reward
11,"[[-658.32294]
 [-630.22833]
 [-656.5959 ]
 [-635.2771 ]
 [-635.7936 ]
 [-650.1431 ]
 [-652.5568 ]
 [-655.7727 ]
 [-656.17804]
 [-643.45355]
 [-664.94745]
 [-639.01904]
 [-631.71265]
 [-640.57855]
 [-645.95   ]
 [-661.02045]
 [-653.2547 ]
 [-646.03735]
 [-633.9672 ]
 [-649.72266]
 [-632.21936]
 [-649.34814]
 [-629.77246]
 [-648.1996 ]
 [-642.74396]
 [-639.6153 ]
 [-651.03467]
 [-641.6027 ]
 [-654.6821 ]
 [-642.3387 ]
 [-656.68677]
 [-649.24835]
 [-629.06274]
 [-644.71   ]
 [-641.32   ]
 [-638.9514 ]
 [-655.1045 ]
 [-670.0188 ]
 [-656.7613 ]
 [-657.6958 ]
 [-652.3429 ]
 [-643.5868 ]
 [-658.99286]
 [-650.18475]
 [-646.83484]
 [-657.47125]
 [-627.9269 ]
 [-652.948  ]
 [-650.24713]
 [-653.6072 ]
 [-649.22833]
 [-636.0797 ]
 [-642.9214 ]
 [-646.16974]
 [-658.53546]
 [-660.5726 ]
 [-640.97394]
 [-660.22974]
 [-661.05084]
 [-658.5987 ]
 [-641.54803]
 [-630.2008 ]
 [-643.68146]
 [-624.7714 ]]"
12,"[[-715.41394]
 [-735.60095]
 [-727.08734]
 [-720.1227 ]
 [-708.3333 ]
 [-757.3256 ]
 [-728.6268 ]
 [-725.3253 ]
 [-743.64575]
 [-736.51166]
 [-711.34894]
 [-729.7517 ]
 [-743.73834]
 [-742.1912 ]
 [-735.22284]
 [-755.4835 ]
 [-722.50586]
 [-711.4128 ]
 [-719.10284]
 [-734.35046]
 [-733.05963]
 [-705.20557]
 [-742.0355 ]
 [-729.0398 ]
 [-721.40845]
 [-708.6989 ]
 [-728.8667 ]
 [-727.7541 ]
 [-741.01074]
 [-736.0672 ]
 [-739.5149 ]
 [-735.2121 ]
 [-743.14844]
 [-723.9955 ]
 [-740.0777 ]
 [-735.20215]
 [-714.24274]
 [-715.56116]
 [-736.2826 ]
 [-748.7195 ]
 [-738.46643]
 [-722.38043]
 [-741.2179 ]
 [-725.33   ]
 [-718.08215]
 [-692.3812 ]
 [-731.8354 ]
 [-720.67804]
 [-745.4017 ]
 [-729.6165 ]
 [-710.16   ]
 [-734.22784]
 [-725.0957 ]
 [-721.5648 ]
 [-721.4303 ]
 [-750.27466]
 [-757.7674 ]
 [-699.8611 ]
 [-742.61584]
 [-746.60504]
 [-734.6282 ]
 [-741.2405 ]
 [-726.0804 ]
 [-728.25037]]"
13,"[[-634.1187 ]
 [-630.1529 ]
 [-632.6693 ]
 [-623.25775]
 [-606.0075 ]
 [-635.77563]
 [-604.8816 ]
 [-620.3246 ]
 [-634.2095 ]
 [-616.6532 ]
 [-631.7365 ]
 [-611.36566]
 [-633.2067 ]
 [-640.8713 ]
 [-634.51666]
 [-606.23895]
 [-649.85846]
 [-637.26465]
 [-628.2061 ]
 [-611.03467]
 [-617.27155]
 [-621.3674 ]
 [-652.98224]
 [-629.1722 ]
 [-625.3806 ]
 [-628.3536 ]
 [-647.6759 ]
 [-643.325  ]
 [-598.27545]
 [-616.782  ]
 [-624.6232 ]
 [-638.18164]
 [-644.6129 ]
 [-636.9217 ]
 [-628.8097 ]
 [-630.18964]
 [-626.7373 ]
 [-633.0691 ]
 [-643.09454]
 [-610.4873 ]
 [-617.34436]
 [-611.69745]
 [-640.14856]
 [-636.7673 ]
 [-632.4308 ]
 [-609.13635]
 [-639.72186]
 [-643.81335]
 [-621.48474]
 [-603.05963]
 [-640.02783]
 [-636.4743 ]
 [-627.83685]
 [-621.7123 ]
 [-642.5584 ]
 [-630.45654]
 [-614.4319 ]
 [-634.7608 ]
 [-628.3933 ]
 [-635.8311 ]
 [-619.31366]
 [-628.9522 ]
 [-611.88745]
 [-628.52216]]"
14,"[[-676.4712 ]
 [-652.4843 ]
 [-634.4047 ]
 [-687.1261 ]
 [-685.92535]
 [-669.9441 ]
 [-657.77423]
 [-632.03845]
 [-690.211  ]
 [-673.6073 ]
 [-654.4451 ]
 [-684.1639 ]
 [-693.4465 ]
 [-676.74066]
 [-679.93494]
 [-658.8259 ]
 [-653.16144]
 [-686.8749 ]
 [-678.2268 ]
 [-684.49274]
 [-659.41034]
 [-693.98096]
 [-660.6719 ]
 [-654.71924]
 [-675.41174]
 [-693.6263 ]
 [-696.7938 ]
 [-693.4041 ]
 [-696.4434 ]
 [-685.1922 ]
 [-696.01465]
 [-671.2315 ]
 [-644.0176 ]
 [-678.9657 ]
 [-691.4394 ]
 [-678.64624]
 [-657.67993]
 [-670.3187 ]
 [-690.7009 ]
 [-680.959  ]
 [-665.6155 ]
 [-645.14374]
 [-673.74896]
 [-672.66046]
 [-645.9942 ]
 [-659.5045 ]
 [-675.3296 ]
 [-687.1706 ]
 [-686.8197 ]
 [-692.88586]
 [-684.7808 ]
 [-666.056  ]
 [-684.2301 ]
 [-684.03424]
 [-687.14575]
 [-670.03156]
 [-691.3365 ]
 [-671.0154 ]
 [-683.2803 ]
 [-641.8115 ]
 [-635.49176]
 [-664.8523 ]
 [-656.7034 ]
 [-664.9223 ]]"
15,"[[-810.5425 ]
 [-818.9027 ]
 [-820.2166 ]
 [-829.4914 ]
 [-851.8235 ]
 [-829.513  ]
 [-827.0056 ]
 [-847.4908 ]
 [-851.79645]
 [-855.9427 ]
 [-829.29785]
 [-839.6123 ]
 [-850.5129 ]
 [-823.20807]
 [-832.60223]
 [-849.52405]
 [-844.069  ]
 [-840.7648 ]
 [-842.18506]
 [-845.46545]
 [-843.0121 ]
 [-854.85895]
 [-834.51013]
 [-856.9559 ]
 [-831.5114 ]
 [-815.18896]
 [-843.19574]
 [-843.5792 ]
 [-835.67957]
 [-842.2704 ]
 [-813.2076 ]
 [-852.6582 ]
 [-835.9871 ]
 [-876.746  ]
 [-856.43884]
 [-853.05743]
 [-826.16724]
 [-868.1495 ]
 [-825.08545]
 [-808.35516]
 [-789.2638 ]
 [-841.05255]
 [-873.2533 ]
 [-872.2534 ]
 [-833.2795 ]
 [-824.34155]
 [-845.3001 ]
 [-815.1489 ]
 [-831.3954 ]
 [-850.1239 ]
 [-853.0501 ]
 [-843.9909 ]
 [-819.4285 ]
 [-797.79553]
 [-843.9241 ]
 [-808.8596 ]
 [-841.2246 ]
 [-821.2567 ]
 [-843.334  ]
 [-806.80005]
 [-838.7596 ]
 [-816.8547 ]
 [-803.89636]
 [-842.9244 ]]"
16,"[[-1083.9924 ]
 [-1080.4559 ]
 [-1050.0455 ]
 [-1065.2277 ]
 [-1076.1547 ]
 [-1117.2501 ]
 [-1087.7681 ]
 [-1124.0112 ]
 [-1084.1395 ]
 [-1076.1992 ]
 [-1058.9503 ]
 [-1093.6018 ]
 [-1103.2456 ]
 [-1121.1847 ]
 [-1081.8135 ]
 [-1093.7416 ]
 [-1090.0375 ]
 [-1064.9104 ]
 [-1021.63446]
 [-1079.9235 ]
 [-1099.4064 ]
 [-1084.0405 ]
 [-1095.2052 ]
 [-1073.9889 ]
 [-1054.2311 ]
 [-1090.3635 ]
 [-1069.     ]
 [-1043.7891 ]
 [-1100.9321 ]
 [-1081.0592 ]
 [-1081.2272 ]
 [-1128.9734 ]
 [-1072.7931 ]
 [-1088.7623 ]
 [-1081.5139 ]
 [-1090.2411 ]
 [-1070.0165 ]
 [-1055.878  ]
 [-1077.1931 ]
 [-1102.7046 ]
 [-1071.3134 ]
 [-1091.1008 ]
 [-1049.2554 ]
 [-1120.632  ]
 [-1108.0425 ]
 [-1049.6678 ]
 [-1094.9064 ]
 [-1056.1997 ]
 [-1116.4644 ]
 [-1084.5753 ]
 [-1101.4252 ]
 [-1057.9465 ]
 [-1077.0361 ]
 [-1119.6694 ]
 [-1111.3346 ]
 [-1068.2985 ]
 [-1094.2861 ]
 [-1079.1387 ]
 [-1093.5298 ]
 [-1081.5759 ]
 [-1069.4526 ]
 [-1086.53   ]
 [-1087.7836 ]
 [-1065.0128 ]]"
17,"[[-1075.1232 ]
 [-1078.2897 ]
 [-1058.3461 ]
 [-1056.1765 ]
 [-1105.9222 ]
 [-1028.9574 ]
 [-1056.6748 ]
 [-1081.6967 ]
 [-1003.2163 ]
 [-1055.6355 ]
 [-1063.4618 ]
 [-1086.2885 ]
 [-1117.9858 ]
 [-1043.506  ]
 [-1117.0248 ]
 [-1057.5653 ]
 [-1093.3386 ]
 [-1092.9025 ]
 [-1040.8265 ]
 [-1069.745  ]
 [-1058.53   ]
 [-1062.6581 ]
 [-1037.6676 ]
 [-1084.8947 ]
 [-1032.1179 ]
 [-1058.904  ]
 [-1043.1089 ]
 [-1107.2618 ]
 [-1023.8593 ]
 [-1107.2811 ]
 [-1023.82477]
 [-1059.2628 ]
 [-1046.7281 ]
 [-1058.3612 ]
 [-1079.5477 ]
 [-1023.0221 ]
 [-1058.1677 ]
 [-1082.8972 ]
 [-1083.5369 ]
 [-1110.0265 ]
 [-1060.6708 ]
 [-1078.7985 ]
 [-1098.4506 ]
 [-1054.9089 ]
 [-1031.3378 ]
 [-1121.6172 ]
 [-1096.4254 ]
 [-1032.9012 ]
 [-1072.9689 ]
 [-1049.7797 ]
 [-1063.4651 ]
 [ -984.4446 ]
 [-1059.361  ]
 [-1134.6948 ]
 [-1117.1793 ]
 [-1073.5719 ]
 [-1138.706  ]
 [-1069.7323 ]
 [-1106.8966 ]
 [-1131.0193 ]
 [-1048.8037 ]
 [-1129.0001 ]
 [-1095.292  ]
 [-1061.6798 ]]"
18,"[[-893.74805]
 [-847.0967 ]
 [-855.4232 ]
 [-893.3912 ]
 [-925.78766]
 [-912.61053]
 [-876.72144]
 [-910.4526 ]
 [-871.1608 ]
 [-932.49286]
 [-916.4053 ]
 [-923.68243]
 [-864.01074]
 [-904.59216]
 [-903.92096]
 [-954.78156]
 [-886.11   ]
 [-847.33344]
 [-869.5741 ]
 [-871.3109 ]
 [-880.2259 ]
 [-895.015  ]
 [-894.8664 ]
 [-847.2882 ]
 [-907.3252 ]
 [-878.9993 ]
 [-892.54926]
 [-879.0224 ]
 [-888.12726]
 [-896.36035]
 [-865.677  ]
 [-872.59705]
 [-876.8681 ]
 [-865.19543]
 [-917.30255]
 [-838.20856]
 [-894.46844]
 [-884.4328 ]
 [-909.56854]
 [-912.3934 ]
 [-937.6575 ]
 [-898.84406]
 [-885.322  ]
 [-839.8009 ]
 [-864.87177]
 [-946.1068 ]
 [-909.1971 ]
 [-940.1769 ]
 [-937.7541 ]
 [-883.4032 ]
 [-908.7718 ]
 [-867.5468 ]
 [-911.48584]
 [-902.4477 ]
 [-921.4484 ]
 [-896.6029 ]
 [-900.9767 ]
 [-935.50574]
 [-879.20496]
 [-923.88416]
 [-834.30164]
 [-883.2989 ]
 [-868.00433]
 [-888.1826 ]]"
19,"[[-835.0389 ]
 [-852.27045]
 [-857.43274]
 [-865.92804]
 [-853.5946 ]
 [-911.78766]
 [-879.7666 ]
 [-847.9961 ]
 [-874.9197 ]
 [-842.2151 ]
 [-930.4392 ]
 [-836.5068 ]
 [-830.9569 ]
 [-845.19543]
 [-820.29333]
 [-846.1882 ]
 [-858.95087]
 [-894.2552 ]
 [-819.46124]
 [-884.04724]
 [-917.192  ]
 [-854.1597 ]
 [-867.18066]
 [-862.9784 ]
 [-877.54285]
 [-822.7108 ]
 [-885.7202 ]
 [-879.7514 ]
 [-846.09247]
 [-878.30115]
 [-855.2614 ]
 [-869.3418 ]
 [-817.78217]
 [-781.2261 ]
 [-836.5049 ]
 [-857.7912 ]
 [-832.2886 ]
 [-877.0066 ]
 [-892.1117 ]
 [-813.22015]
 [-905.9764 ]
 [-888.77954]
 [-865.7099 ]
 [-855.0127 ]
 [-843.44946]
 [-880.401  ]
 [-855.69775]
 [-875.447  ]
 [-893.24713]
 [-827.7056 ]
 [-842.3019 ]
 [-882.78577]
 [-912.2131 ]
 [-880.79126]
 [-868.0821 ]
 [-859.0066 ]
 [-852.4304 ]
 [-840.972  ]
 [-874.0959 ]
 [-864.0678 ]
 [-885.0845 ]
 [-873.83716]
 [-861.2811 ]
 [-860.95154]]"
20,"[[-975.2911 ]
 [-884.93726]
 [-945.44   ]
 [-951.069  ]
 [-889.85767]
 [-938.4343 ]
 [-975.4526 ]
 [-967.92004]
 [-945.86615]
 [-946.0662 ]
 [-930.1016 ]
 [-988.07007]
 [-971.6126 ]
 [-919.8958 ]
 [-959.86615]
 [-881.8428 ]
 [-936.41797]
 [-895.29584]
 [-976.85535]
 [-989.5885 ]
 [-928.2554 ]
 [-969.1773 ]
 [-948.36365]
 [-952.06213]
 [-953.668  ]
 [-963.26227]
 [-911.0281 ]
 [-897.82825]
 [-930.0981 ]
 [-938.65894]
 [-932.81885]
 [-984.0052 ]
 [-926.7752 ]
 [-953.83167]
 [-896.73926]
 [-898.3903 ]
 [-935.979  ]
 [-953.72406]
 [-952.3408 ]
 [-894.31573]
 [-894.6446 ]
 [-962.4743 ]
 [-909.3588 ]
 [-936.26514]
 [-942.67365]
 [-900.0965 ]
 [-966.9712 ]
 [-899.32916]
 [-947.232  ]
 [-908.86554]
 [-943.2167 ]
 [-930.79736]
 [-921.5462 ]
 [-943.10614]
 [-929.3475 ]
 [-926.2145 ]
 [-930.12897]
 [-964.37115]
 [-962.4966 ]
 [-963.5766 ]
 [-945.6243 ]
 [-985.13464]
 [-994.6222 ]
 [-904.6513 ]]"
21,"[[ -990.4837 ]
 [ -934.19666]
 [ -932.4401 ]
 [ -954.53125]
 [ -936.5363 ]
 [ -929.60376]
 [ -977.185  ]
 [ -964.1592 ]
 [-1063.357  ]
 [ -934.89777]
 [ -999.42584]
 [-1003.1789 ]
 [-1024.0295 ]
 [-1036.8783 ]
 [ -942.9376 ]
 [-1000.45966]
 [-1002.63983]
 [ -947.65826]
 [ -971.3693 ]
 [-1036.8352 ]
 [ -995.4117 ]
 [ -952.6214 ]
 [ -930.19214]
 [-1000.4249 ]
 [ -933.2428 ]
 [-1046.6884 ]
 [ -993.94666]
 [ -956.9084 ]
 [ -965.6016 ]
 [ -993.6597 ]
 [-1014.3582 ]
 [ -952.7556 ]
 [ -997.4887 ]
 [-1014.3015 ]
 [ -954.7772 ]
 [ -939.9265 ]
 [-1006.64923]
 [ -966.21716]
 [ -944.01605]
 [ -943.7008 ]
 [-1001.9072 ]
 [-1054.0405 ]
 [ -976.99927]
 [ -968.0692 ]
 [ -981.78326]
 [-1033.4181 ]
 [ -953.5868 ]
 [ -991.329  ]
 [-1086.6484 ]
 [-1022.05023]
 [ -997.062  ]
 [ -993.062  ]
 [ -944.5045 ]
 [ -959.12946]
 [ -961.8832 ]
 [ -988.70465]
 [ -939.1309 ]
 [ -948.8361 ]
 [ -942.26184]
 [ -982.2311 ]
 [ -989.42645]
 [-1019.2388 ]
 [-1012.62585]
 [ -934.27545]]"
