episode,total_reward
11,"[[-1329.2919]
 [-1331.8312]
 [-1313.0905]
 [-1334.9614]
 [-1326.9763]
 [-1316.252 ]
 [-1287.8387]
 [-1314.5743]
 [-1322.0626]
 [-1315.7446]
 [-1323.8931]
 [-1304.1714]
 [-1314.0549]
 [-1313.6976]
 [-1316.6871]
 [-1299.5172]
 [-1309.743 ]
 [-1309.4688]
 [-1301.7771]
 [-1315.3849]
 [-1336.4979]
 [-1305.6432]
 [-1321.0276]
 [-1302.528 ]
 [-1307.5818]
 [-1324.2827]
 [-1296.389 ]
 [-1325.9958]
 [-1302.5945]
 [-1305.6754]
 [-1320.0514]
 [-1296.2122]
 [-1301.4845]
 [-1303.642 ]
 [-1311.4203]
 [-1314.6764]
 [-1318.3422]
 [-1304.2758]
 [-1317.3663]
 [-1314.7743]
 [-1312.6201]
 [-1309.8048]
 [-1304.409 ]
 [-1304.1052]
 [-1306.7993]
 [-1322.5044]
 [-1298.7094]
 [-1311.6261]
 [-1300.1686]
 [-1297.4268]
 [-1303.5942]
 [-1317.4956]
 [-1308.0096]
 [-1311.9281]
 [-1299.3126]
 [-1302.3763]
 [-1325.3839]
 [-1321.7008]
 [-1318.8179]
 [-1328.789 ]
 [-1309.6575]
 [-1301.1481]
 [-1314.1959]
 [-1312.2693]]"
12,"[[-1465.7887]
 [-1485.5393]
 [-1477.2561]
 [-1460.7256]
 [-1455.7882]
 [-1458.6189]
 [-1458.4377]
 [-1456.2649]
 [-1469.0101]
 [-1450.3772]
 [-1470.4124]
 [-1472.0648]
 [-1458.6881]
 [-1460.1283]
 [-1466.7886]
 [-1458.6655]
 [-1465.4902]
 [-1459.5837]
 [-1457.9111]
 [-1457.3208]
 [-1460.2748]
 [-1469.1553]
 [-1456.0151]
 [-1454.1255]
 [-1473.8956]
 [-1471.8771]
 [-1471.8583]
 [-1456.0667]
 [-1466.8853]
 [-1469.8036]
 [-1470.3506]
 [-1462.6517]
 [-1467.7659]
 [-1479.5896]
 [-1463.9495]
 [-1471.3107]
 [-1461.4927]
 [-1469.6241]
 [-1458.3754]
 [-1467.7144]
 [-1461.5159]
 [-1468.7574]
 [-1461.2162]
 [-1461.3157]
 [-1461.8097]
 [-1454.7751]
 [-1473.0365]
 [-1475.2313]
 [-1453.9802]
 [-1466.414 ]
 [-1460.684 ]
 [-1464.2177]
 [-1468.0688]
 [-1458.7689]
 [-1461.1166]
 [-1464.8212]
 [-1466.1511]
 [-1464.9182]
 [-1461.9929]
 [-1455.6652]
 [-1458.0793]
 [-1459.3578]
 [-1463.1866]
 [-1460.158 ]]"
13,"[[-1616.9965]
 [-1615.0676]
 [-1616.6919]
 [-1622.2085]
 [-1607.3909]
 [-1618.3207]
 [-1612.2671]
 [-1620.0284]
 [-1619.0599]
 [-1616.3134]
 [-1619.443 ]
 [-1616.8154]
 [-1612.1073]
 [-1620.6603]
 [-1619.8901]
 [-1620.8044]
 [-1614.1763]
 [-1609.8737]
 [-1620.2671]
 [-1618.4076]
 [-1615.4655]
 [-1616.5349]
 [-1615.8466]
 [-1615.4524]
 [-1616.0964]
 [-1617.4098]
 [-1614.583 ]
 [-1616.5177]
 [-1616.0186]
 [-1615.0952]
 [-1613.2401]
 [-1615.0706]
 [-1615.7223]
 [-1620.1235]
 [-1611.9185]
 [-1609.2197]
 [-1617.1178]
 [-1614.8026]
 [-1609.5237]
 [-1616.6743]
 [-1620.0725]
 [-1619.8483]
 [-1609.1512]
 [-1610.1045]
 [-1616.0728]
 [-1626.8154]
 [-1616.2798]
 [-1618.5355]
 [-1620.1957]
 [-1612.0417]
 [-1616.7664]
 [-1619.009 ]
 [-1616.4906]
 [-1620.7687]
 [-1617.4226]
 [-1620.413 ]
 [-1618.4357]
 [-1620.3582]
 [-1605.4487]
 [-1611.9019]
 [-1616.845 ]
 [-1618.0139]
 [-1616.9728]
 [-1617.7495]]"
14,"[[-1771.6503]
 [-1770.3052]
 [-1772.2753]
 [-1770.5994]
 [-1772.9164]
 [-1771.0544]
 [-1769.7795]
 [-1771.1699]
 [-1771.6931]
 [-1773.244 ]
 [-1772.7098]
 [-1770.3982]
 [-1774.1855]
 [-1771.068 ]
 [-1770.5132]
 [-1774.055 ]
 [-1770.0679]
 [-1771.82  ]
 [-1774.3317]
 [-1771.6718]
 [-1771.3179]
 [-1769.4086]
 [-1772.1805]
 [-1772.3392]
 [-1771.6685]
 [-1773.1909]
 [-1774.0663]
 [-1772.04  ]
 [-1771.1241]
 [-1771.7981]
 [-1774.6827]
 [-1770.1753]
 [-1773.5398]
 [-1772.1815]
 [-1775.0664]
 [-1772.4127]
 [-1773.5493]
 [-1773.8289]
 [-1771.8578]
 [-1772.8215]
 [-1773.2678]
 [-1769.2179]
 [-1770.0884]
 [-1771.1918]
 [-1771.602 ]
 [-1773.2838]
 [-1771.2723]
 [-1771.1184]
 [-1773.4247]
 [-1770.6545]
 [-1772.1798]
 [-1771.1445]
 [-1770.559 ]
 [-1773.1396]
 [-1771.4172]
 [-1773.2512]
 [-1772.9525]
 [-1771.6249]
 [-1770.5851]
 [-1773.4515]
 [-1771.0868]
 [-1771.2032]
 [-1772.8617]
 [-1770.7614]]"
15,"[[-1570.1663]
 [-1572.4111]
 [-1576.462 ]
 [-1571.699 ]
 [-1573.5782]
 [-1573.3668]
 [-1576.2694]
 [-1570.8478]
 [-1573.347 ]
 [-1572.5435]
 [-1577.2408]
 [-1573.6716]
 [-1576.3068]
 [-1573.5907]
 [-1572.3191]
 [-1574.8473]
 [-1574.3782]
 [-1574.0454]
 [-1572.282 ]
 [-1575.9545]
 [-1575.9158]
 [-1574.0381]
 [-1570.3848]
 [-1574.5745]
 [-1574.6111]
 [-1576.189 ]
 [-1574.0834]
 [-1574.958 ]
 [-1575.3058]
 [-1571.5521]
 [-1571.4237]
 [-1571.4111]
 [-1574.5419]
 [-1571.0415]
 [-1576.2153]
 [-1575.3026]
 [-1572.4183]
 [-1571.0796]
 [-1576.1171]
 [-1571.442 ]
 [-1575.533 ]
 [-1574.4028]
 [-1572.971 ]
 [-1572.3262]
 [-1575.839 ]
 [-1572.5693]
 [-1574.0559]
 [-1571.313 ]
 [-1571.7219]
 [-1576.7886]
 [-1573.8942]
 [-1573.    ]
 [-1574.1758]
 [-1574.2001]
 [-1575.5579]
 [-1574.8456]
 [-1573.965 ]
 [-1576.0552]
 [-1573.6384]
 [-1575.0219]
 [-1573.701 ]
 [-1569.3878]
 [-1570.4296]
 [-1572.8467]]"
16,"[[-2060.5833]
 [-2065.382 ]
 [-2061.3245]
 [-2065.5496]
 [-2060.9019]
 [-2057.565 ]
 [-2065.5098]
 [-2058.186 ]
 [-2054.372 ]
 [-2064.3064]
 [-2059.155 ]
 [-2060.2039]
 [-2054.614 ]
 [-2051.545 ]
 [-2052.7922]
 [-2061.1985]
 [-2066.6863]
 [-2064.033 ]
 [-2059.4614]
 [-2059.9453]
 [-2061.41  ]
 [-2065.8162]
 [-2060.4812]
 [-2066.0085]
 [-2057.248 ]
 [-2060.1018]
 [-2058.837 ]
 [-2071.2725]
 [-2053.4111]
 [-2053.6807]
 [-2048.7532]
 [-2069.3652]
 [-2063.6028]
 [-2056.8508]
 [-2063.903 ]
 [-2061.3481]
 [-2067.1104]
 [-2061.4504]
 [-2059.3748]
 [-2051.9282]
 [-2059.0415]
 [-2053.5623]
 [-2063.0864]
 [-2060.1443]
 [-2056.7292]
 [-2057.2646]
 [-2057.1626]
 [-2057.8975]
 [-2057.1855]
 [-2062.8235]
 [-2056.7087]
 [-2056.277 ]
 [-2058.6226]
 [-2053.6855]
 [-2066.2395]
 [-2056.31  ]
 [-2058.9282]
 [-2052.6313]
 [-2059.4812]
 [-2066.0164]
 [-2057.5957]
 [-2059.1602]
 [-2059.1985]
 [-2058.4924]]"
17,"[[-2221.5378]
 [-2221.0723]
 [-2227.6501]
 [-2235.255 ]
 [-2229.2493]
 [-2229.9385]
 [-2225.9783]
 [-2224.685 ]
 [-2227.1824]
 [-2228.8647]
 [-2230.9014]
 [-2218.534 ]
 [-2207.5386]
 [-2220.2502]
 [-2232.2048]
 [-2222.1794]
 [-2226.0684]
 [-2226.1633]
 [-2230.8267]
 [-2206.7937]
 [-2241.0244]
 [-2229.2415]
 [-2220.1711]
 [-2204.0305]
 [-2224.8865]
 [-2224.6562]
 [-2218.0254]
 [-2232.2727]
 [-2225.6782]
 [-2209.583 ]
 [-2215.7703]
 [-2201.8071]
 [-2224.1912]
 [-2217.6118]
 [-2223.173 ]
 [-2218.2688]
 [-2230.6194]
 [-2235.062 ]
 [-2240.0002]
 [-2214.4626]
 [-2224.2234]
 [-2227.0671]
 [-2218.471 ]
 [-2219.663 ]
 [-2224.9924]
 [-2225.8728]
 [-2222.8965]
 [-2229.2979]
 [-2232.2063]
 [-2212.2817]
 [-2227.1155]
 [-2214.5403]
 [-2230.4656]
 [-2229.891 ]
 [-2214.1653]
 [-2221.3704]
 [-2215.775 ]
 [-2232.3708]
 [-2233.393 ]
 [-2208.2795]
 [-2229.3452]
 [-2227.7563]
 [-2220.56  ]
 [-2199.656 ]]"
18,"[[-2381.1746]
 [-2370.834 ]
 [-2365.723 ]
 [-2361.732 ]
 [-2378.498 ]
 [-2373.0156]
 [-2361.8452]
 [-2374.4539]
 [-2360.7158]
 [-2373.338 ]
 [-2361.6013]
 [-2363.9014]
 [-2383.2966]
 [-2379.828 ]
 [-2387.3728]
 [-2360.6687]
 [-2362.47  ]
 [-2366.4138]
 [-2381.889 ]
 [-2377.3137]
 [-2388.7659]
 [-2381.0674]
 [-2372.0483]
 [-2381.5015]
 [-2371.4658]
 [-2374.2644]
 [-2364.6943]
 [-2388.118 ]
 [-2369.801 ]
 [-2382.6182]
 [-2374.3064]
 [-2363.1914]
 [-2360.2705]
 [-2394.0076]
 [-2365.7737]
 [-2368.6343]
 [-2341.86  ]
 [-2377.5933]
 [-2379.9368]
 [-2368.1614]
 [-2377.9946]
 [-2358.1414]
 [-2381.6616]
 [-2394.639 ]
 [-2356.289 ]
 [-2380.0498]
 [-2375.1443]
 [-2370.782 ]
 [-2387.7097]
 [-2373.7346]
 [-2391.3225]
 [-2391.1387]
 [-2381.5854]
 [-2370.6924]
 [-2389.0579]
 [-2379.1538]
 [-2379.805 ]
 [-2381.1438]
 [-2385.8132]
 [-2355.5796]
 [-2360.2874]
 [-2373.2817]
 [-2375.6216]
 [-2384.5815]]"
19,"[[-2570.4097]
 [-2593.1228]
 [-2546.5918]
 [-2589.0583]
 [-2582.369 ]
 [-2584.593 ]
 [-2557.9011]
 [-2585.9282]
 [-2567.348 ]
 [-2563.44  ]
 [-2568.5479]
 [-2598.0156]
 [-2548.2212]
 [-2561.7444]
 [-2562.7788]
 [-2573.569 ]
 [-2567.307 ]
 [-2565.6848]
 [-2567.8167]
 [-2557.4846]
 [-2573.776 ]
 [-2568.9712]
 [-2576.0608]
 [-2553.3013]
 [-2578.1455]
 [-2569.9148]
 [-2574.2925]
 [-2576.036 ]
 [-2580.8489]
 [-2538.6797]
 [-2562.639 ]
 [-2580.672 ]
 [-2570.5725]
 [-2571.7654]
 [-2589.6445]
 [-2575.9417]
 [-2548.0715]
 [-2576.451 ]
 [-2547.2039]
 [-2564.1406]
 [-2556.7195]
 [-2545.3237]
 [-2603.2742]
 [-2565.023 ]
 [-2583.5747]
 [-2571.1199]
 [-2592.0454]
 [-2584.8787]
 [-2561.0332]
 [-2523.9556]
 [-2563.5251]
 [-2569.6501]
 [-2569.166 ]
 [-2571.4922]
 [-2581.089 ]
 [-2567.028 ]
 [-2561.1118]
 [-2581.6116]
 [-2585.2554]
 [-2568.562 ]
 [-2585.0706]
 [-2596.0884]
 [-2568.4863]
 [-2595.6963]]"
20,"[[-2748.451 ]
 [-2722.7114]
 [-2739.0862]
 [-2734.3718]
 [-2738.6155]
 [-2758.3608]
 [-2731.0205]
 [-2716.8228]
 [-2732.903 ]
 [-2735.154 ]
 [-2754.895 ]
 [-2736.6255]
 [-2709.728 ]
 [-2710.8066]
 [-2738.1072]
 [-2755.302 ]
 [-2715.0725]
 [-2705.0789]
 [-2728.4255]
 [-2727.4539]
 [-2728.847 ]
 [-2719.9595]
 [-2746.833 ]
 [-2730.477 ]
 [-2748.3105]
 [-2716.1072]
 [-2707.6968]
 [-2744.1938]
 [-2724.6353]
 [-2697.9355]
 [-2738.209 ]
 [-2751.6409]
 [-2700.635 ]
 [-2706.2666]
 [-2713.7527]
 [-2731.0342]
 [-2735.281 ]
 [-2717.293 ]
 [-2750.4795]
 [-2744.8467]
 [-2747.4905]
 [-2703.7266]
 [-2740.2952]
 [-2723.0347]
 [-2717.7441]
 [-2730.0405]
 [-2728.7808]
 [-2727.0522]
 [-2759.1917]
 [-2721.7234]
 [-2738.7195]
 [-2727.4294]
 [-2721.3618]
 [-2708.38  ]
 [-2717.3416]
 [-2724.568 ]
 [-2747.387 ]
 [-2711.7466]
 [-2740.5378]
 [-2700.175 ]
 [-2715.6958]
 [-2736.9705]
 [-2740.0122]
 [-2703.483 ]]"
21,"[[-2885.11  ]
 [-2901.7888]
 [-2866.4895]
 [-2891.9185]
 [-2873.0056]
 [-2857.87  ]
 [-2887.4407]
 [-2904.1345]
 [-2905.2646]
 [-2885.1545]
 [-2907.0894]
 [-2867.08  ]
 [-2910.1157]
 [-2883.6995]
 [-2840.1252]
 [-2890.4885]
 [-2873.7556]
 [-2885.4133]
 [-2898.182 ]
 [-2880.3772]
 [-2864.5232]
 [-2897.9507]
 [-2923.0767]
 [-2883.4375]
 [-2859.4565]
 [-2870.7476]
 [-2898.4482]
 [-2886.94  ]
 [-2874.9812]
 [-2891.0872]
 [-2863.245 ]
 [-2883.3716]
 [-2894.9744]
 [-2877.7656]
 [-2878.5305]
 [-2884.1482]
 [-2894.4153]
 [-2871.355 ]
 [-2865.4084]
 [-2890.5056]
 [-2870.5054]
 [-2849.6414]
 [-2900.8506]
 [-2893.538 ]
 [-2888.579 ]
 [-2889.8691]
 [-2890.0405]
 [-2908.0593]
 [-2923.815 ]
 [-2879.9346]
 [-2902.9658]
 [-2909.493 ]
 [-2857.0896]
 [-2903.085 ]
 [-2887.5266]
 [-2887.5364]
 [-2905.2349]
 [-2904.1406]
 [-2896.869 ]
 [-2915.2253]
 [-2879.2083]
 [-2890.273 ]
 [-2901.4268]
 [-2911.5159]]"
