episode,total_reward
11,"[[682.73254]
 [736.4623 ]
 [693.2376 ]
 [705.4654 ]
 [704.3272 ]
 [688.8265 ]
 [671.1855 ]
 [694.58484]
 [665.8775 ]
 [709.2209 ]
 [697.92596]
 [712.8486 ]
 [700.2923 ]
 [690.9462 ]
 [674.8032 ]
 [656.7484 ]
 [682.7133 ]
 [702.98444]
 [716.0005 ]
 [690.25464]
 [701.6185 ]
 [652.40826]
 [697.4266 ]
 [718.9551 ]
 [680.6162 ]
 [729.15894]
 [702.74005]
 [717.8147 ]
 [707.2502 ]
 [682.023  ]
 [715.5119 ]
 [711.2708 ]
 [719.1673 ]
 [725.2439 ]
 [693.58307]
 [684.1929 ]
 [705.3885 ]
 [706.4092 ]
 [721.17194]
 [683.2777 ]
 [670.75476]
 [671.1472 ]
 [704.1084 ]
 [703.7913 ]
 [719.62915]
 [735.17804]
 [691.0955 ]
 [713.4985 ]
 [698.19037]
 [694.69183]
 [691.2896 ]
 [702.42834]
 [681.5861 ]
 [710.417  ]
 [685.1169 ]
 [675.2727 ]
 [682.21405]
 [678.18726]
 [710.66644]
 [693.6059 ]
 [705.5384 ]
 [691.6539 ]
 [711.41614]
 [696.10583]]"
12,"[[768.78375]
 [792.93866]
 [805.08075]
 [736.6491 ]
 [756.3651 ]
 [768.66064]
 [732.32886]
 [806.2326 ]
 [769.0174 ]
 [773.0442 ]
 [768.6031 ]
 [769.0606 ]
 [810.6352 ]
 [777.8514 ]
 [768.13654]
 [761.4059 ]
 [801.44574]
 [748.844  ]
 [751.91437]
 [761.31024]
 [745.963  ]
 [798.4707 ]
 [760.543  ]
 [752.2799 ]
 [776.0025 ]
 [749.6666 ]
 [774.343  ]
 [736.44574]
 [750.7484 ]
 [762.8199 ]
 [740.3732 ]
 [768.22455]
 [789.94714]
 [808.7814 ]
 [771.21344]
 [739.88434]
 [742.514  ]
 [780.0953 ]
 [752.94037]
 [766.214  ]
 [752.67505]
 [750.6125 ]
 [739.75055]
 [769.2426 ]
 [736.18884]
 [761.1399 ]
 [763.6753 ]
 [758.02686]
 [778.17773]
 [788.6377 ]
 [758.2894 ]
 [764.6385 ]
 [775.2452 ]
 [766.41833]
 [779.20746]
 [751.96063]
 [758.3887 ]
 [829.65594]
 [768.0546 ]
 [734.20496]
 [778.52893]
 [762.1355 ]
 [734.3946 ]
 [768.2058 ]]"
13,"[[866.3073 ]
 [833.7956 ]
 [845.09467]
 [830.4604 ]
 [866.94226]
 [871.84973]
 [887.8468 ]
 [902.6614 ]
 [868.2746 ]
 [856.5326 ]
 [881.0235 ]
 [854.6966 ]
 [857.5163 ]
 [859.3035 ]
 [843.152  ]
 [881.5133 ]
 [832.6404 ]
 [824.8746 ]
 [863.6057 ]
 [845.2404 ]
 [874.12103]
 [862.5283 ]
 [876.31665]
 [841.6853 ]
 [810.4648 ]
 [863.9482 ]
 [850.9827 ]
 [886.8913 ]
 [872.9691 ]
 [844.52985]
 [784.4244 ]
 [825.3388 ]
 [915.7897 ]
 [880.0113 ]
 [855.6548 ]
 [872.52   ]
 [870.1709 ]
 [840.5336 ]
 [840.9269 ]
 [885.56537]
 [914.1714 ]
 [792.66876]
 [851.6936 ]
 [855.8316 ]
 [891.23413]
 [885.3151 ]
 [823.4901 ]
 [871.75916]
 [849.6133 ]
 [908.9822 ]
 [853.7506 ]
 [875.4668 ]
 [853.3079 ]
 [859.1097 ]
 [911.2292 ]
 [849.9261 ]
 [877.7404 ]
 [870.0009 ]
 [869.94525]
 [846.29785]
 [879.36285]
 [820.70184]
 [888.21643]
 [829.2101 ]]"
14,"[[ 930.6153 ]
 [ 911.5135 ]
 [ 960.0554 ]
 [ 948.03546]
 [ 906.18756]
 [ 947.9496 ]
 [ 955.9572 ]
 [ 899.8159 ]
 [ 917.75543]
 [ 942.78357]
 [ 927.15686]
 [ 962.0939 ]
 [ 939.76495]
 [ 965.3662 ]
 [ 938.90857]
 [ 914.8082 ]
 [ 925.76697]
 [ 914.0463 ]
 [ 970.5445 ]
 [ 933.62683]
 [ 917.03485]
 [ 915.3282 ]
 [ 944.8297 ]
 [ 942.3833 ]
 [ 947.7444 ]
 [1015.4458 ]
 [ 947.89056]
 [ 933.12335]
 [ 946.0493 ]
 [ 911.13983]
 [ 882.3065 ]
 [ 894.54877]
 [ 949.2661 ]
 [ 928.91223]
 [ 951.9182 ]
 [ 917.24603]
 [ 942.0109 ]
 [ 865.40094]
 [ 971.8785 ]
 [ 965.7406 ]
 [ 948.89667]
 [ 943.8609 ]
 [ 893.30756]
 [ 911.06085]
 [ 980.345  ]
 [ 913.59784]
 [ 979.15643]
 [ 926.0484 ]
 [ 929.98987]
 [ 941.65576]
 [ 922.9274 ]
 [ 955.53174]
 [ 962.9324 ]
 [ 932.1205 ]
 [ 897.6451 ]
 [ 926.12335]
 [ 914.365  ]
 [ 946.9515 ]
 [ 963.3646 ]
 [ 922.87415]
 [ 935.72424]
 [ 949.14923]
 [ 943.83765]
 [ 951.00775]]"
15,"[[1029.765  ]
 [ 966.3782 ]
 [1064.445  ]
 [ 999.76263]
 [1016.9544 ]
 [ 999.8309 ]
 [1018.4384 ]
 [1017.11005]
 [ 953.30493]
 [1044.5446 ]
 [ 988.6971 ]
 [ 983.62286]
 [ 996.92365]
 [1010.3136 ]
 [ 981.2748 ]
 [ 946.0722 ]
 [1010.06476]
 [ 984.9121 ]
 [1008.4933 ]
 [1002.37756]
 [1009.58856]
 [ 988.8199 ]
 [ 988.7209 ]
 [1032.1757 ]
 [ 995.84216]
 [1016.70026]
 [1001.3235 ]
 [ 966.25916]
 [ 977.8295 ]
 [ 966.72986]
 [1014.82825]
 [ 974.1633 ]
 [ 987.83765]
 [ 993.0639 ]
 [1011.276  ]
 [1029.87   ]
 [1003.2399 ]
 [1038.5798 ]
 [ 975.001  ]
 [1034.2363 ]
 [1032.3254 ]
 [ 996.20026]
 [ 999.1047 ]
 [1041.1086 ]
 [ 978.0824 ]
 [1021.44055]
 [1040.3717 ]
 [ 922.0219 ]
 [1008.8665 ]
 [ 965.3803 ]
 [ 997.2601 ]
 [ 968.67633]
 [ 990.81146]
 [1001.9013 ]
 [ 994.4575 ]
 [1011.7051 ]
 [ 984.34247]
 [ 999.1895 ]
 [ 988.7174 ]
 [1011.8241 ]
 [1008.9977 ]
 [1051.5132 ]
 [1012.712  ]
 [1009.92505]]"
16,"[[1126.0825 ]
 [1126.4192 ]
 [1047.1477 ]
 [1054.6217 ]
 [1069.5607 ]
 [1113.0801 ]
 [1134.2098 ]
 [1043.3175 ]
 [1081.1669 ]
 [1103.886  ]
 [1051.1874 ]
 [1136.2894 ]
 [1111.3319 ]
 [1146.6521 ]
 [1091.757  ]
 [1069.4436 ]
 [1067.5963 ]
 [1061.836  ]
 [1124.0017 ]
 [1114.8792 ]
 [1033.7297 ]
 [1071.4452 ]
 [1148.0181 ]
 [1113.5807 ]
 [1063.511  ]
 [1045.3407 ]
 [1082.6168 ]
 [1098.6539 ]
 [1086.281  ]
 [1106.6558 ]
 [1026.025  ]
 [1065.8429 ]
 [1093.352  ]
 [1087.4902 ]
 [1034.1677 ]
 [1099.4854 ]
 [1064.0245 ]
 [1090.4053 ]
 [1064.7861 ]
 [1064.8181 ]
 [1127.0399 ]
 [1070.8245 ]
 [1042.1244 ]
 [1120.1863 ]
 [1076.295  ]
 [1135.0824 ]
 [1121.0334 ]
 [1093.0752 ]
 [1038.3666 ]
 [1034.1375 ]
 [1096.8256 ]
 [1134.9218 ]
 [1018.31934]
 [1135.218  ]
 [1044.1593 ]
 [1050.1199 ]
 [1085.41   ]
 [1080.93   ]
 [1065.623  ]
 [1031.6349 ]
 [1066.6182 ]
 [1053.8428 ]
 [1095.3365 ]
 [1118.3451 ]]"
17,"[[1109.4491]
 [1171.2788]
 [1111.0961]
 [1173.9342]
 [1112.6   ]
 [1139.7948]
 [1167.4844]
 [1209.448 ]
 [1113.0481]
 [1200.9323]
 [1110.268 ]
 [1187.7931]
 [1149.2245]
 [1162.7656]
 [1187.2877]
 [1074.2474]
 [1105.8179]
 [1103.4915]
 [1178.6926]
 [1125.282 ]
 [1128.7311]
 [1086.0897]
 [1133.6403]
 [1128.3679]
 [1194.2518]
 [1094.582 ]
 [1188.7834]
 [1182.6464]
 [1143.0444]
 [1182.9219]
 [1147.7397]
 [1161.9211]
 [1107.7789]
 [1156.6051]
 [1129.2751]
 [1194.8535]
 [1150.6318]
 [1148.5852]
 [1161.4221]
 [1083.982 ]
 [1179.5125]
 [1128.2002]
 [1074.752 ]
 [1160.59  ]
 [1144.851 ]
 [1204.7874]
 [1163.4883]
 [1225.755 ]
 [1134.5953]
 [1171.9331]
 [1131.6431]
 [1129.9226]
 [1222.732 ]
 [1117.829 ]
 [1107.1644]
 [1122.5322]
 [1134.0907]
 [1115.8645]
 [1149.1747]
 [1141.4844]
 [1090.4746]
 [1112.5166]
 [1103.3076]
 [1160.2261]]"
18,"[[1254.3657]
 [1222.7097]
 [1232.8818]
 [1253.9335]
 [1205.9509]
 [1178.1034]
 [1213.9484]
 [1217.5698]
 [1232.8002]
 [1198.2358]
 [1202.0408]
 [1205.144 ]
 [1230.8374]
 [1277.0974]
 [1158.7227]
 [1158.0994]
 [1239.4031]
 [1249.073 ]
 [1157.213 ]
 [1227.6239]
 [1228.4244]
 [1222.6821]
 [1239.0724]
 [1182.2542]
 [1205.4597]
 [1199.2758]
 [1104.6277]
 [1193.9585]
 [1177.0597]
 [1225.1921]
 [1206.4263]
 [1210.9176]
 [1234.8318]
 [1168.5718]
 [1232.0691]
 [1217.0784]
 [1192.1438]
 [1171.2113]
 [1229.5288]
 [1149.1177]
 [1246.7089]
 [1228.7028]
 [1214.6608]
 [1237.4001]
 [1169.3627]
 [1189.4401]
 [1170.7073]
 [1221.3518]
 [1243.4128]
 [1217.3937]
 [1183.0184]
 [1209.5342]
 [1259.3136]
 [1243.8937]
 [1187.5541]
 [1205.9602]
 [1189.2336]
 [1167.1627]
 [1250.173 ]
 [1231.3352]
 [1218.8502]
 [1177.8717]
 [1261.0658]
 [1180.0078]]"
19,"[[1181.0878]
 [1262.3529]
 [1203.7745]
 [1254.185 ]
 [1243.3339]
 [1247.955 ]
 [1248.6791]
 [1259.5878]
 [1274.3944]
 [1217.938 ]
 [1250.0347]
 [1254.8401]
 [1283.7517]
 [1268.2507]
 [1232.1488]
 [1228.8344]
 [1233.0236]
 [1263.5306]
 [1262.0585]
 [1266.6888]
 [1311.411 ]
 [1260.9785]
 [1166.9901]
 [1225.3112]
 [1255.6075]
 [1250.8763]
 [1274.143 ]
 [1224.8278]
 [1244.737 ]
 [1171.6843]
 [1289.    ]
 [1264.7152]
 [1280.0911]
 [1298.4863]
 [1302.4033]
 [1225.8027]
 [1272.315 ]
 [1329.4004]
 [1210.4259]
 [1265.4304]
 [1241.9341]
 [1226.2877]
 [1247.6428]
 [1224.71  ]
 [1256.3153]
 [1242.7198]
 [1281.2524]
 [1235.2383]
 [1250.3516]
 [1239.6692]
 [1199.7292]
 [1255.7864]
 [1220.557 ]
 [1226.5566]
 [1273.4048]
 [1206.3733]
 [1175.289 ]
 [1233.425 ]
 [1256.935 ]
 [1260.111 ]
 [1243.2186]
 [1292.8733]
 [1234.3696]
 [1292.5149]]"
20,"[[1295.5015]
 [1265.7443]
 [1336.315 ]
 [1350.7346]
 [1325.8115]
 [1278.5066]
 [1310.1034]
 [1297.3934]
 [1348.879 ]
 [1273.2594]
 [1294.606 ]
 [1301.4056]
 [1319.565 ]
 [1408.7415]
 [1279.7915]
 [1280.6705]
 [1285.6274]
 [1323.3049]
 [1284.4619]
 [1333.6063]
 [1308.3478]
 [1233.6685]
 [1231.4371]
 [1230.4429]
 [1326.1904]
 [1272.1534]
 [1307.5863]
 [1278.9672]
 [1289.3162]
 [1303.6877]
 [1280.276 ]
 [1291.5358]
 [1328.0565]
 [1308.4169]
 [1352.2949]
 [1243.057 ]
 [1294.6593]
 [1267.4432]
 [1283.2657]
 [1316.3947]
 [1294.221 ]
 [1310.8351]
 [1319.0402]
 [1304.8344]
 [1334.2701]
 [1342.9126]
 [1334.4312]
 [1378.4326]
 [1360.2991]
 [1300.309 ]
 [1307.6284]
 [1359.2448]
 [1304.7693]
 [1355.2957]
 [1348.9523]
 [1280.228 ]
 [1300.3015]
 [1261.5535]
 [1392.0408]
 [1315.8174]
 [1320.9762]
 [1276.6334]
 [1287.5283]
 [1337.1001]]"
21,"[[1387.3998]
 [1348.7676]
 [1342.7891]
 [1319.6877]
 [1291.5493]
 [1351.1968]
 [1355.4575]
 [1319.2162]
 [1431.8171]
 [1388.7059]
 [1402.782 ]
 [1398.5181]
 [1324.633 ]
 [1365.7201]
 [1355.5197]
 [1340.4087]
 [1468.3267]
 [1414.8983]
 [1420.8059]
 [1350.8778]
 [1318.994 ]
 [1387.0062]
 [1409.727 ]
 [1405.7736]
 [1363.9067]
 [1393.2411]
 [1435.0583]
 [1387.101 ]
 [1364.5321]
 [1440.3125]
 [1355.016 ]
 [1387.5254]
 [1361.6895]
 [1443.3624]
 [1396.4556]
 [1400.7682]
 [1309.3047]
 [1401.7925]
 [1413.3445]
 [1367.8953]
 [1416.9635]
 [1392.0953]
 [1440.5227]
 [1287.3713]
 [1376.4825]
 [1384.3403]
 [1402.2201]
 [1416.9232]
 [1375.2446]
 [1384.197 ]
 [1346.6261]
 [1366.7728]
 [1366.6272]
 [1400.9562]
 [1446.007 ]
 [1393.7147]
 [1396.1655]
 [1344.8224]
 [1403.2001]
 [1327.2831]
 [1366.239 ]
 [1332.1254]
 [1396.4216]
 [1389.4803]]"
22,"[[1443.5143]
 [1486.4647]
 [1434.0085]
 [1471.1163]
 [1425.7986]
 [1442.852 ]
 [1442.3939]
 [1457.0712]
 [1381.8103]
 [1428.1499]
 [1392.8059]
 [1411.1393]
 [1391.7013]
 [1411.381 ]
 [1455.6307]
 [1455.633 ]
 [1415.5787]
 [1424.4469]
 [1389.3367]
 [1374.618 ]
 [1396.9644]
 [1397.5747]
 [1394.8257]
 [1427.0444]
 [1430.5188]
 [1444.7866]
 [1401.2837]
 [1372.7736]
 [1499.0929]
 [1379.7103]
 [1464.0593]
 [1449.7802]
 [1419.1012]
 [1416.4305]
 [1449.3066]
 [1478.8612]
 [1396.9874]
 [1437.1586]
 [1401.1482]
 [1389.1212]
 [1429.2845]
 [1414.5139]
 [1432.0535]
 [1469.184 ]
 [1457.3387]
 [1479.5604]
 [1407.4047]
 [1452.7183]
 [1403.4437]
 [1359.9574]
 [1420.219 ]
 [1403.0619]
 [1453.6241]
 [1453.9519]
 [1430.2728]
 [1443.1057]
 [1444.6417]
 [1451.0479]
 [1473.8866]
 [1416.6528]
 [1451.6476]
 [1429.4092]
 [1447.2142]
 [1327.199 ]]"
23,"[[1537.7041]
 [1481.6238]
 [1493.5044]
 [1430.0968]
 [1525.8606]
 [1548.2164]
 [1487.5227]
 [1498.8364]
 [1462.1838]
 [1474.4478]
 [1545.6873]
 [1518.0457]
 [1526.4817]
 [1456.2612]
 [1459.902 ]
 [1505.566 ]
 [1495.2437]
 [1509.779 ]
 [1486.3927]
 [1513.983 ]
 [1508.0726]
 [1509.193 ]
 [1490.1423]
 [1457.0519]
 [1472.6549]
 [1489.1237]
 [1462.5083]
 [1532.4448]
 [1580.7567]
 [1526.2076]
 [1476.6003]
 [1510.4453]
 [1518.1152]
 [1516.4193]
 [1465.5463]
 [1574.0898]
 [1453.3911]
 [1462.6814]
 [1518.2041]
 [1576.1704]
 [1484.0059]
 [1475.9178]
 [1565.4102]
 [1484.0281]
 [1507.6542]
 [1526.9188]
 [1491.953 ]
 [1446.7738]
 [1497.8745]
 [1499.7974]
 [1493.33  ]
 [1441.3673]
 [1499.5739]
 [1478.864 ]
 [1423.7736]
 [1489.623 ]
 [1481.6727]
 [1498.4559]
 [1447.4791]
 [1495.4731]
 [1476.4875]
 [1502.7716]
 [1497.5127]
 [1433.0149]]"
